-0.0823970037453	0.201954397394	-0.0546218487395	0.0494505494505	0.230769230769	0.666666666667	0.354	[6]
-0.0898876404494	0.237785016287	-0.046218487395	0.0549450549451	0.230769230769	0.833333333333	0.544	[6]
-0.0898876404494	0.182410423453	-0.155462184874	0.0549450549451	0.230769230769	0.8	0.471	[5]
-0.0936329588015	0.123778501629	-0.180672268908	0.0549450549451	0.230769230769	0.633333333333	0.484	[4]
-0.0973782771536	0.208469055375	-0.155462184874	0.0494505494505	0.230769230769	0.533333333333	0.504	[5]
-0.0861423220974	0.179153094463	0.0126050420168	0.043956043956	0.211538461538	0.566666666667	0.56	[6]
-0.0786516853933	0.130293159609	-0.239495798319	0.0384615384615	0.230769230769	1.1	0.566	[6]
-0.0823970037453	-0.14006514658	-0.436974789916	0.0384615384615	0.230769230769	1.2	0.263	[6]
-0.0861423220974	-0.0293159609121	-0.390756302521	0.0274725274725	0.230769230769	0.666666666667	0.486	[6]
-0.0936329588015	0.0781758957655	-0.226890756303	0.0384615384615	0.230769230769	0.633333333333	0.441	[5]
-0.101123595506	0.0814332247557	-0.323529411765	0.0384615384615	0.230769230769	1.13333333333	0.435	[4]
-0.101123595506	-0.0521172638436	-0.441176470588	0.0384615384615	0.211538461538	0.966666666667	0.26	[6]
-0.0973782771536	0.0358306188925	-0.373949579832	0.043956043956	0.211538461538	0.733333333333	0.338	[6]
-0.0936329588015	0.071661237785	-0.319327731092	0.043956043956	0.211538461538	0.566666666667	0.42	[6]
-0.0861423220974	0.117263843648	-0.168067226891	0.0384615384615	0.211538461538	0.633333333333	0.599	[6]
-0.0786516853933	0.123778501629	-0.155462184874	0.043956043956	0.211538461538	0.533333333333	0.559	[6]
-0.0786516853933	0.0260586319218	-0.205882352941	0.0384615384615	0.230769230769	1.03333333333	0.424	[5]
-0.0823970037453	0.0781758957655	-0.310924369748	0.032967032967	0.230769230769	0.633333333333	0.448	[4]
-0.0861423220974	0.0618892508143	-0.176470588235	0.032967032967	0.230769230769	1.06666666667	0.833	[6]
-0.0936329588015	-0.100977198697	-0.302521008403	0.032967032967	0.230769230769	0.8	0.626	[6]
-0.101123595506	0.0521172638436	-0.399159663866	0.032967032967	0.25	0.533333333333	0.6	[6]
-0.104868913858	0.133550488599	-0.218487394958	0.021978021978	0.25	0.7	0.656	[6]
-0.104868913858	0.185667752443	-0.046218487395	0.021978021978	0.25	0.866666666667	0.644	[6]
-0.104868913858	0.205211726384	-0.0168067226891	0.021978021978	0.25	0.8	0.744	[5]
-0.101123595506	0.0749185667752	-0.22268907563	0.0164835164835	0.25	0.9	0.421	[4]
-0.0936329588015	0.195439739414	-0.226890756303	0.021978021978	0.25	0.866666666667	0.48	[6]
-0.0898876404494	0.14983713355	-0.126050420168	0.0274725274725	0.25	0.966666666667	0.528	[6]
-0.0861423220974	0.267100977199	-0.22268907563	0.0274725274725	0.25	0.733333333333	0.401	[5]
-0.0823970037453	0.211726384365	-0.0420168067227	0.021978021978	0.269230769231	1.0	0.661	[2]
-0.0861423220974	0.228013029316	-0.180672268908	0.0274725274725	0.25	0.733333333333	0.638	[1]
-0.0898876404494	0.114006514658	0.155462184874	0.021978021978	0.269230769231	1.13333333333	0.916	[1]
-0.0861423220974	0.195439739414	0.117647058824	0.0164835164835	0.269230769231	0.666666666667	0.385	[2]
-0.0749063670412	0.211726384365	-0.344537815126	0.010989010989	0.288461538462	1.43333333333	0.259	[5]
-0.063670411985	0.0912052117264	-0.441176470588	0.010989010989	0.288461538462	1.13333333333	0.275	[6]
-0.0449438202247	-0.120521172638	-0.373949579832	0.010989010989	0.269230769231	0.666666666667	0.298	[6]
-0.0337078651685	0.00977198697068	-0.218487394958	0.0164835164835	0.269230769231	0.566666666667	0.473	[6]
-0.0262172284644	0.14657980456	-0.0840336134454	0.0274725274725	0.269230769231	1.6	0.794	[6]
